"","cell1","cell2","cell3","cell4","cell5","cell6","cell7","cell8","cell9","cell10","cell11","cell12","cell13","cell14","cell15","cell16","cell17","cell18","cell19","cell20","cell21","cell22","cell23","cell24","cell25","cell26","cell27","cell28","cell29","cell30","cell31","cell32","cell33","cell34","cell35","cell36","cell37","cell38","cell39","cell40","cell41","cell42","cell43","cell44","cell45","cell46","cell47","cell48","cell49","cell50","cell51","cell52","cell53","cell54","cell55","cell56","cell57","cell58","cell59","cell60","cell61","cell62","cell63","cell64","cell65","cell66","cell67","cell68","cell69","cell70","cell71","cell72","cell73","cell74","cell75","cell76","cell77","cell78","cell79","cell80","cell81","cell82","cell83","cell84","cell85","cell86","cell87","cell88","cell89","cell90","cell91","cell92","cell93","cell94","cell95","cell96","cell97","cell98","cell99","cell100","cell101","cell102","cell103","cell104","cell105","cell106","cell107","cell108","cell109","cell110","cell111","cell112","cell113","cell114","cell115","cell116","cell117","cell118","cell119","cell120","cell121","cell122","cell123","cell124","cell125","cell126","cell127","cell128","cell129","cell130","cell131","cell132","cell133","cell134","cell135","cell136","cell137","cell138","cell139","cell140","cell141","cell142","cell143","cell144","cell145","cell146","cell147","cell148","cell149","cell150","cell151","cell152","cell153","cell154","cell155","cell156","cell157","cell158","cell159","cell160","cell161","cell162","cell163","cell164","cell165","cell166","cell167","cell168","cell169","cell170","cell171","cell172","cell173","cell174","cell175","cell176","cell177","cell178","cell179","cell180","cell181","cell182","cell183","cell184","cell185","cell186","cell187","cell188","cell189","cell190","cell191","cell192","cell193","cell194","cell195","cell196","cell197","cell198","cell199","cell200","cell201","cell202","cell203","cell204","cell205","cell206","cell207","cell208","cell209","cell210","cell211","cell212","cell213","cell214","cell215","cell216","cell217","cell218","cell219","cell220","cell221","cell222","cell223","cell224","cell225","cell226","cell227","cell228","cell229","cell230","cell231","cell232","cell233","cell234","cell235","cell236","cell237","cell238","cell239","cell240","cell241","cell242","cell243","cell244","cell245","cell246","cell247","cell248","cell249","cell250","cell251","cell252","cell253","cell254","cell255","cell256","cell257","cell258","cell259","cell260","cell261","cell262","cell263","cell264","cell265","cell266","cell267","cell268","cell269","cell270","cell271","cell272","cell273","cell274","cell275","cell276","cell277","cell278","cell279","cell280","cell281","cell282","cell283","cell284","cell285","cell286","cell287","cell288","cell289","cell290","cell291","cell292","cell293","cell294","cell295","cell296","cell297","cell298","cell299","cell300","cell301","cell302","cell303","cell304","cell305","cell306","cell307","cell308","cell309","cell310","cell311","cell312","cell313","cell314","cell315","cell316","cell317","cell318","cell319","cell320","cell321","cell322","cell323","cell324","cell325","cell326","cell327","cell328","cell329","cell330","cell331","cell332","cell333","cell334","cell335","cell336","cell337","cell338","cell339","cell340","cell341","cell342","cell343","cell344","cell345","cell346","cell347","cell348","cell349","cell350","cell351","cell352","cell353","cell354","cell355","cell356","cell357","cell358","cell359","cell360","cell361","cell362","cell363","cell364","cell365","cell366","cell367","cell368","cell369","cell370","cell371","cell372","cell373","cell374","cell375","cell376","cell377","cell378","cell379","cell380","cell381","cell382","cell383","cell384","cell385","cell386","cell387","cell388","cell389","cell390","cell391","cell392","cell393","cell394","cell395","cell396","cell397","cell398","cell399","cell400","cell401","cell402","cell403","cell404","cell405","cell406","cell407","cell408","cell409","cell410","cell411","cell412","cell413","cell414","cell415","cell416","cell417","cell418","cell419","cell420","cell421","cell422","cell423","cell424","cell425","cell426","cell427","cell428","cell429","cell430","cell431","cell432","cell433","cell434","cell435","cell436","cell437","cell438","cell439","cell440","cell441","cell442","cell443","cell444","cell445","cell446","cell447","cell448","cell449","cell450","cell451","cell452","cell453","cell454"
"left_D2_TF1",0,0,0,9146,0,58,0,0,0,0,0,0,0,40392,40307,0,0,0,0,9063,0,0,0,0,0,0,0,0,0,0,0,30771,0,0,0,51,0,0,0,0,22980,0,0,0,0,0,0,0,52,22,0,0,0,0,67,32548,0,0,0,0,0,0,0,0,0,15387,15492,0,0,0,0,0,15680,0,0,0,0,0,0,221,8974,0,64,0,0,0,0,8638,0,0,0,106,0,0,0,0,41227,29168,62,0,0,0,0,0,0,0,0,0,0,314,0,0,40775,0,0,8745,41532,0,27548,0,17918,15519,0,86,0,0,0,8532,0,0,0,39200,15681,0,0,59,0,0,0,42,0,0,0,0,0,0,0,0,0,15508,0,0,36269,0,8574,34796,0,0,0,0,48,0,8604,0,0,0,0,0,67,0,0,0,0,0,0,0,15371,324,15483,0,15335,0,0,0,0,46846,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,289,65,0,0,0,35316,0,41521,15501,0,0,0,0,0,0,0,15748,15501,0,53,0,110,0,62,8713,15709,0,15557,0,0,0,281,0,0,0,0,32253,0,0,0,0,0,0,0,0,0,8559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,42716,0,93,0,17926,0,0,374,0,0,247,0,55,0,0,15636,0,0,0,18685,0,0,0,0,0,337,0,0,52,15627,83,15855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,387,0,82,0,0,21946,0,953,0,15649,0,28037,0,0,182,208,0,8586,0,592,0,0,0,0,0,0,0,0,0,0,52,0,0,123,0,0,0,0,28965,0,15786,0,0,0,0,0,0,0,0,8785,0,0,0,0,0,41569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,15821,0,4432,0,0,0,0,50,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15892,106,0,0,0,59,0,0,0,0,33929,18355,0,15818,0,16153,110,0,0,0,48,0,0,0,99,65
"left_D3_TF1",0,0,0,14549,0,0,0,93,0,0,253,0,0,5709,5833,249,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,14177,291,0,0,562,0,0,0,0,121,0,0,0,0,0,0,0,146,0,0,0,0,0,0,19524,0,0,0,0,0,0,0,0,0,25583,25760,39,0,0,0,0,23790,0,0,0,0,0,0,9329,14669,0,1571,0,0,268,0,11853,0,0,0,828,0,0,0,0,13627,4782,42,0,0,0,0,306,0,0,0,0,0,12246,0,0,14956,0,0,14106,15123,0,1019,0,16363,25788,0,536,0,0,0,12171,0,0,0,17935,23936,0,0,190,0,0,0,217,0,0,0,0,0,0,0,0,0,25659,0,0,21408,0,12050,7569,0,0,0,0,0,0,12006,0,0,0,177,0,205,0,0,276,0,0,0,0,25593,12392,25822,0,25806,0,0,0,0,11220,0,0,157,0,0,103,288,0,3578,0,0,0,0,0,0,0,0,0,14178,4465,0,0,0,13418,0,6688,26024,0,0,0,0,0,0,260,23860,25851,0,120,0,4375,0,221,13966,23852,305,26204,0,0,0,13905,0,46,279,0,7979,0,0,0,0,0,0,0,0,0,14039,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,13211,0,513,0,16597,0,0,0,166,0,14413,0,947,0,0,26035,0,0,0,716,0,0,365,0,0,12622,0,0,531,26012,1558,26123,0,0,0,0,0,82,0,0,0,270,0,258,0,0,0,0,0,0,0,0,4451,0,0,0,299,0,12631,0,1559,0,0,11825,0,10563,0,23800,252,1034,0,0,15149,9486,0,12067,0,3556,0,0,0,0,0,0,0,0,0,0,193,0,0,4447,0,0,0,0,4701,0,26428,0,0,0,0,0,89,0,84,12132,0,0,0,0,0,15047,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,4537,0,26297,269,25,0,0,0,0,518,0,0,0,0,0,554,307,0,0,0,0,0,0,0,247,48,0,0,0,0,23826,525,0,44,0,1559,0,0,0,0,13925,16496,0,26714,0,26790,4583,0,0,0,0,0,0,0,892,961
"left_D4_TF1",0,0,0,10482,0,0,0,9932,0,0,5135,0,0,102,90,13862,0,9903,0,0,13204,0,0,0,0,0,7112,0,0,0,0,5978,6599,0,8504,7644,0,0,4519,0,0,0,8361,0,0,0,0,0,14542,0,0,0,0,0,0,3671,0,0,0,0,7696,0,0,0,0,8583,8645,13372,0,0,0,0,6825,0,0,0,0,0,0,14751,10398,0,9894,0,0,6651,0,10772,0,0,4482,12541,0,0,15593,0,213,106,12046,0,0,0,0,6701,0,0,0,0,0,11267,0,0,1441,0,0,5975,3055,0,0,0,13270,8530,0,4028,0,0,0,10849,0,0,0,2051,6850,0,0,8644,0,0,0,8696,6412,0,0,0,6831,0,0,0,13127,8725,0,0,2970,0,10767,430,0,0,11635,0,0,0,10851,6612,0,0,12666,0,8628,0,0,6646,0,0,0,0,8773,11186,8520,0,8422,8334,0,0,13020,1409,0,0,12865,0,0,12847,6571,0,12149,0,0,14242,0,0,16534,0,0,0,8894,10802,0,0,0,2561,0,79,8619,0,0,0,9633,0,0,13939,6791,8740,0,14666,0,9432,0,8510,5793,6706,6741,8752,0,8748,0,8787,0,10499,5263,0,589,0,0,0,0,0,0,0,0,0,5943,14271,0,0,0,0,0,4327,6533,0,0,13318,0,0,0,0,0,0,0,389,0,3932,0,13343,0,0,0,13172,0,8792,0,13139,0,0,8810,0,0,0,0,0,6812,13158,0,0,11343,0,0,7683,8699,9813,8702,0,0,0,0,0,12768,9997,0,0,14122,0,5160,0,0,0,14179,0,0,0,0,10960,0,0,0,5038,9662,11512,0,9886,0,0,2634,12972,4549,0,6860,14350,0,9043,0,9682,14961,0,10968,0,12138,0,0,12039,0,0,0,0,0,0,0,8493,0,0,9634,6715,0,0,0,145,0,8912,0,7760,0,0,0,14389,0,10576,11233,0,0,0,0,0,3109,15203,0,0,15361,13167,0,0,0,0,0,0,0,0,0,0,9573,0,8781,6604,0,0,0,0,9689,7534,0,14930,0,0,0,7806,5116,0,0,0,0,0,0,0,14288,10620,0,0,0,8259,6925,4037,0,10761,0,12381,8749,0,0,0,2675,13219,0,8854,0,9175,9699,0,0,5824,10518,0,0,9556,12752,13700
"left_D4_TF2",0,0,0,11236,0,0,0,25482,0,0,29724,0,0,221,249,23566,0,27241,0,0,22437,0,0,0,0,0,23283,0,0,0,0,11813,30961,0,27802,33389,0,0,36094,0,0,0,23495,0,0,0,0,0,33513,0,0,0,0,0,0,18485,0,0,0,0,31644,0,0,0,0,23039,23001,32063,0,0,0,0,25916,0,0,0,0,0,0,28568,11032,0,32268,0,0,30895,0,24108,0,0,36765,26792,0,0,28298,0,713,41,23425,0,0,0,0,31121,0,0,0,0,0,29171,0,0,6953,0,0,23600,11202,0,0,0,18072,23029,0,24760,0,0,0,23861,0,0,0,16516,25858,0,0,24618,0,0,0,24687,43010,0,0,0,36289,0,0,0,25561,23105,0,0,12358,0,23886,652,0,0,24741,0,0,0,24181,34954,0,0,35479,0,24914,0,0,31278,0,0,0,0,22896,29181,22930,0,23033,43669,0,0,29694,3989,0,0,35469,0,0,25547,30911,0,19995,0,0,26491,0,0,32402,0,0,0,40330,28400,0,0,0,8211,0,189,23429,0,0,0,18975,0,0,23500,26091,23639,0,33572,0,28010,0,24556,23327,25716,30655,23546,0,22516,0,40531,0,26110,29872,0,4573,0,0,0,0,0,0,0,0,0,23397,26794,0,0,0,0,0,31865,30966,0,0,31668,0,0,0,0,0,0,0,2022,0,24657,0,18283,0,0,0,35985,0,40262,0,38886,0,0,23386,0,0,0,0,0,46745,30868,0,0,29239,0,0,33416,23281,32211,23403,0,0,0,0,0,25459,42770,0,0,23660,0,29822,0,0,0,26460,0,0,0,0,28483,0,0,0,30144,37363,29817,0,32285,0,0,14248,32229,21070,0,25748,23779,0,16506,0,34124,28633,0,24499,0,20429,0,0,29987,0,0,0,0,0,0,0,24666,0,0,28064,29844,0,0,0,47,0,23309,0,33525,0,0,0,36929,0,30040,24356,0,0,0,0,0,10811,36117,0,0,44049,30836,0,0,0,0,0,0,0,0,0,0,28131,0,23647,30914,0,0,0,0,40364,33662,0,44272,0,0,0,33513,30121,0,0,0,0,0,0,0,24174,25897,0,0,0,30108,26062,24822,0,26200,0,29767,33342,0,0,0,8426,18205,0,23698,0,23812,28159,0,0,22666,32747,0,0,29475,27344,40338
"left_D4_TF3",0,0,0,24799,0,0,0,37306,0,0,28323,0,0,395,339,30678,0,29049,0,0,26873,0,0,0,0,0,33704,0,0,0,0,12887,33460,0,28327,35518,0,0,34261,0,0,0,30751,0,0,0,0,0,30096,0,0,0,0,0,0,19289,0,0,0,0,34319,0,0,0,0,16959,17064,34059,0,0,0,0,27375,0,0,0,0,0,0,27483,24640,0,29603,0,0,33154,0,26927,0,0,34685,26425,0,0,32368,0,473,0,25955,0,0,0,0,33483,0,0,0,0,0,36975,0,0,1079,0,0,32097,6150,0,121,0,24920,16997,0,47858,0,0,0,27011,0,0,0,17902,26872,0,0,37570,0,0,0,37753,31246,0,0,0,43601,0,0,0,28380,17086,0,0,14684,0,26923,536,0,0,32311,0,0,0,27130,35806,0,0,39006,0,37439,0,0,33613,0,0,0,0,16985,37067,17061,0,17014,42123,0,0,35219,1524,0,0,38765,0,0,21785,33286,0,28250,0,0,28813,0,0,36724,0,0,0,31464,26839,0,0,0,18210,0,302,17084,0,0,0,28491,0,0,30457,26986,17123,0,30064,0,39990,0,37519,32255,27242,33511,17089,0,36111,0,31250,0,31840,28340,0,9404,0,0,0,0,0,0,0,0,0,32365,31278,0,0,0,0,0,48280,33301,0,0,32913,0,0,0,0,0,0,0,1239,0,48547,0,25302,0,0,0,39529,0,31255,0,38199,0,0,17106,0,0,0,0,0,24803,28711,0,0,36837,0,0,35616,16961,29663,17353,0,0,0,0,0,21813,33617,0,0,30800,0,28619,0,0,0,29019,0,0,0,0,26712,0,0,0,28318,31318,37604,0,29685,0,0,13556,29173,17050,0,27261,31276,156,22785,0,26574,27921,0,27349,0,28534,0,0,51499,0,0,0,0,0,0,0,37946,0,0,39941,39989,0,0,0,0,0,17309,0,37066,0,0,0,33488,0,28788,27623,0,0,0,0,0,6044,25052,0,0,46035,28822,0,0,0,0,0,0,0,0,0,0,40056,0,17228,33324,0,0,0,0,33121,35535,0,43843,0,0,0,35981,28414,0,0,0,0,0,0,0,31219,32113,0,0,0,33001,26968,48686,0,31951,0,36980,51368,0,0,0,8977,25020,0,17490,0,17912,40051,0,0,32189,22582,0,0,32476,26535,39206
"left_D4_TF4",0,0,0,19034,0,0,0,26866,0,0,23917,0,0,132,105,30805,0,22901,0,0,20663,0,0,0,0,0,18660,0,0,0,0,7887,16075,0,22957,26193,0,0,23195,0,0,0,11847,0,0,0,0,0,23627,0,0,0,0,0,0,18363,0,0,0,0,18964,0,0,0,0,17178,17260,31992,0,0,0,0,11360,0,0,0,0,0,0,25750,19115,0,24232,0,0,16172,0,28665,0,0,23245,21592,0,0,30187,0,328,0,16499,0,0,0,0,16046,0,0,0,0,0,28079,0,0,2458,0,0,18971,4052,0,30,0,26078,16949,0,29099,0,0,0,28677,0,0,0,6534,11565,0,0,16066,0,0,0,16379,26559,0,0,0,26455,0,0,0,17901,17275,0,0,8171,0,28879,644,0,0,22252,0,0,0,28846,29506,0,0,26107,0,16643,0,0,15938,0,0,0,0,17100,28030,17053,0,17163,18905,0,0,21705,3562,0,0,26289,0,0,19227,16259,0,26307,0,0,18215,0,0,25354,0,0,0,30352,19249,0,0,0,4248,0,45,17067,0,0,0,18576,0,0,30601,11518,17322,0,23531,0,23710,0,16414,18725,11642,15970,17207,0,31540,0,30388,0,20677,24150,0,1414,0,0,0,0,0,0,0,0,0,19304,31688,0,0,0,0,0,24106,15810,0,0,22769,0,0,0,0,0,0,0,685,0,28995,0,26532,0,0,0,26208,0,30750,0,34636,0,0,17354,0,0,0,24,0,21593,17148,0,0,28339,0,0,26460,17016,24513,17319,0,0,0,0,0,19414,27745,0,0,31258,0,23503,0,0,0,18118,0,0,0,0,19483,0,0,0,24069,27600,28525,0,24732,0,0,10427,29534,17865,0,11489,31228,32,24655,0,10194,25884,0,29191,0,25985,0,0,26806,0,0,0,0,0,0,0,16348,0,0,23602,35864,0,0,0,0,0,17453,0,21738,0,0,0,16774,0,25809,29309,0,0,0,0,0,4258,19873,0,0,32736,16759,0,0,0,0,0,0,0,0,0,0,23634,0,17367,16127,0,0,0,0,22055,26338,0,29404,0,0,0,26251,23497,0,0,0,0,0,0,0,31824,20593,0,0,0,33345,11696,29168,0,20686,0,24950,25899,0,0,0,7409,26189,0,17874,0,17515,23778,0,0,30058,12928,0,0,18067,21588,36356
"left_D4_TF5",0,0,0,7139,0,0,0,15226,0,0,6243,0,0,170,170,7169,0,10525,0,0,10765,0,0,0,0,0,3917,0,0,0,0,5950,7891,0,11078,15096,0,0,7002,0,0,0,10919,0,0,0,0,0,9414,0,0,0,0,0,0,2470,0,0,0,0,10184,0,0,0,0,11558,11485,7902,0,0,0,0,13108,0,0,0,0,0,0,11565,6924,0,12728,0,0,7806,0,19656,0,0,7042,9255,0,0,15178,0,259,33,7866,0,0,0,0,7791,0,0,0,0,0,12751,0,0,1228,0,0,13104,593,0,0,0,10638,11640,0,7281,0,0,0,19781,0,0,0,5207,12911,0,0,7172,0,0,0,7436,15585,0,0,0,9437,0,0,0,6596,11869,0,0,4131,0,19830,698,0,0,12659,0,0,0,19881,13621,0,0,5606,0,7250,0,0,7993,0,0,0,0,11538,13027,11516,0,11595,16084,0,0,6737,1760,0,0,5638,0,0,9744,7952,0,4054,0,0,8304,0,0,13583,0,0,0,6550,9193,0,0,0,6161,0,222,11600,0,0,0,10235,0,0,7241,13072,11809,0,9309,0,14283,0,7425,13178,13131,8023,11792,0,10159,0,6690,0,11789,6314,0,3250,0,0,0,0,0,0,0,0,0,13372,17693,0,0,0,0,0,7030,7971,0,0,11368,0,0,0,0,0,0,0,1426,0,7175,0,10836,0,0,0,5713,0,6519,0,13070,0,0,11856,0,0,0,0,0,18830,18188,0,0,12825,0,0,15384,11793,12889,11730,0,0,0,0,0,9829,9260,0,0,7236,0,6214,0,0,0,8186,0,0,0,0,9053,0,0,0,6296,9519,12999,0,12986,0,0,1722,6373,5539,0,12888,7239,0,10848,0,18680,11680,0,20470,0,4004,0,0,6334,0,0,0,0,0,0,0,7437,0,0,14513,11855,0,0,0,39,0,11708,0,7269,0,0,0,7616,0,4192,20324,0,0,0,0,0,566,11045,0,0,15405,18006,0,0,0,0,0,0,0,0,0,0,14502,0,11688,7849,0,0,0,0,8307,15430,0,17558,0,0,0,15345,6324,0,0,0,0,0,0,0,7254,11518,0,0,0,16817,13163,7128,0,11554,0,14637,20257,0,0,0,2146,10768,0,11877,0,11996,14291,0,0,11408,18178,0,0,7068,9609,13677
"left_E1_TF1",0,0,0,6950,0,0,0,16547,0,0,19449,0,0,0,0,8763,0,11689,0,0,13321,0,0,0,0,0,11970,0,0,0,0,236,7981,0,10165,16199,0,0,12735,0,0,0,13866,0,0,0,0,0,17916,0,0,0,0,0,0,644,0,0,0,0,16572,0,0,0,0,1422,1489,21864,0,0,0,0,5625,0,0,0,0,0,0,2640,6931,0,8982,0,0,8086,0,6887,0,0,12943,12312,0,0,11589,0,0,0,14225,0,0,0,0,8004,0,0,0,0,0,3894,0,0,60,0,0,662,72,0,0,0,1917,1455,0,16376,0,0,0,6911,0,0,0,154,5742,0,0,9314,0,0,0,9526,11005,0,0,0,12700,0,0,0,16300,1491,0,0,149,0,6940,0,0,0,12090,0,0,0,6870,10870,0,0,26804,0,9629,0,0,8116,0,0,0,0,1520,3922,1416,0,1533,13746,0,0,16185,41,0,0,26520,0,0,14681,8192,0,12970,0,0,24824,0,0,16508,0,0,0,16596,9801,0,0,0,361,0,0,1569,0,0,0,12540,0,0,8603,5778,1519,0,17972,0,14974,0,9514,687,5744,8189,1562,0,16384,0,16590,0,9979,19262,0,95,0,0,0,0,0,0,0,0,0,672,13833,0,0,0,0,0,22459,8087,0,0,16921,0,0,0,0,0,0,0,0,0,16407,0,1891,0,0,0,27293,0,16511,0,7750,0,0,1556,0,0,0,0,0,20271,19450,0,0,3917,0,0,16253,1465,9006,1469,0,0,0,0,0,14763,18705,0,0,8567,0,19372,0,0,0,24859,0,0,0,0,9860,0,0,0,19331,7811,4072,0,8902,0,0,765,15470,1173,0,5761,8871,0,6780,0,7006,2661,0,6895,0,12930,0,0,19109,0,0,0,0,0,0,0,9471,0,0,14874,16919,0,0,0,0,0,1511,0,13397,0,0,0,8440,0,27940,7090,0,0,0,0,0,62,14875,0,0,14043,19260,0,0,0,0,0,0,0,0,0,0,15118,0,1555,8003,0,0,0,0,10000,16011,0,26480,0,0,0,16160,19605,0,0,0,0,0,0,0,8894,10025,0,0,0,28667,5728,16155,0,10022,0,6928,22275,0,0,0,272,1856,0,1569,0,1501,14824,0,0,10735,13059,0,0,23480,12361,8143
"left_E1_TF2",0,0,0,2328,0,0,0,20363,0,0,12328,0,0,0,0,14020,0,11995,0,0,12153,0,0,0,0,0,22351,0,0,0,0,197,15895,0,23557,13414,0,0,18442,0,0,0,15402,0,0,0,0,0,14684,0,0,0,0,0,0,449,0,0,0,0,22002,0,0,0,0,590,664,22817,0,0,0,0,2198,0,0,0,0,0,0,11119,2317,0,9206,0,0,15929,0,1569,0,0,18479,17909,0,0,18412,0,0,0,24352,0,0,0,0,15702,0,0,0,0,0,16760,0,0,0,0,0,6794,81,0,0,0,4131,642,0,14350,0,0,0,1554,0,0,0,208,2227,0,0,12521,0,0,0,12509,21668,0,0,0,21726,0,0,0,11300,607,0,0,350,0,1607,0,0,0,21304,0,0,0,1621,21881,0,0,12500,0,12540,0,0,15775,0,0,0,0,620,16835,640,0,669,19449,0,0,21468,37,0,0,12496,0,0,10282,15881,0,7758,0,0,19877,0,0,25734,0,0,0,6515,9580,0,0,0,414,0,0,573,0,0,0,18995,0,0,14336,2222,601,0,14756,0,15994,0,12659,6834,2126,15968,558,0,16182,0,6410,0,20962,12297,0,39,0,0,0,0,0,0,0,0,0,6791,15227,0,0,0,0,0,11176,16145,0,0,14463,0,0,0,0,0,0,0,38,0,14349,0,4254,0,0,0,12463,0,6221,0,9428,0,0,611,0,0,0,0,0,19969,16540,0,0,16897,0,0,13338,617,9468,617,0,0,0,0,0,10263,23828,0,0,14349,0,12433,0,0,0,19900,0,0,0,0,9607,0,0,0,12390,16548,17044,0,9503,0,0,1248,19766,9795,0,2203,14348,0,17347,0,10023,11412,0,1483,0,7860,0,0,17381,0,0,0,0,0,0,0,12596,0,0,16105,16141,0,0,0,0,0,594,0,16141,0,0,0,18679,0,25653,1601,0,0,0,0,0,89,16278,0,0,25111,16300,0,0,0,0,0,0,0,0,0,0,16092,0,678,15912,0,0,0,0,15614,13450,0,21097,0,0,0,13473,12340,0,0,0,0,0,0,0,14228,21063,0,0,0,17339,2176,14414,0,21287,0,15400,27509,0,0,0,427,4203,0,683,0,673,16282,0,0,26932,17568,0,0,18012,17888,9733
"left_E1_TF3",0,0,0,1503,0,0,0,15535,0,0,14814,0,0,0,0,8521,0,10768,0,0,15500,0,0,0,0,0,11565,0,0,0,0,293,7271,0,11726,11481,0,0,8659,0,0,0,6149,0,0,0,0,0,13685,0,0,0,0,0,0,455,0,0,0,0,15103,0,0,0,0,687,671,23532,0,0,0,0,6313,0,0,0,0,0,0,8755,1530,0,8695,0,0,7406,0,6831,0,0,8838,8704,0,0,9073,0,0,0,8989,0,0,0,0,7548,0,0,0,0,0,5490,0,0,93,0,0,2076,213,0,0,0,8211,672,0,13791,0,0,0,6931,0,0,0,214,6173,0,0,9972,0,0,0,9975,25167,0,0,0,8697,0,0,0,15943,642,0,0,229,0,6712,0,0,0,9823,0,0,0,6885,15274,0,0,12102,0,10025,0,0,7388,0,0,0,0,690,5495,693,0,625,11393,0,0,18391,0,0,0,12154,0,0,12964,7352,0,13354,0,0,20490,0,0,23045,0,0,0,14189,8297,0,0,0,364,0,0,703,0,0,0,13884,0,0,8511,6282,684,0,13485,0,6319,0,9990,2059,6224,7432,651,0,14104,0,14089,0,10391,14965,0,32,0,0,0,0,0,0,0,0,0,2107,24251,0,0,0,0,0,16640,7423,0,0,15772,0,0,0,0,0,0,0,41,0,13715,0,8298,0,0,0,12253,0,14208,0,10384,0,0,665,0,0,0,0,0,17005,8631,0,0,5440,0,0,11694,644,9050,678,0,0,0,0,0,13063,8788,0,0,8955,0,15161,0,0,0,20667,0,0,0,0,8347,0,0,0,14955,14883,5604,0,8923,0,0,298,10118,4504,0,6216,8860,0,13890,0,3872,8873,0,6961,0,13383,0,0,7329,0,0,0,0,0,0,0,10042,0,0,6395,7140,0,0,0,0,0,653,0,4875,0,0,0,14751,0,11955,7099,0,0,0,0,0,190,13827,0,0,25691,8680,0,0,0,0,0,0,0,0,0,0,6375,0,673,7326,0,0,0,0,16362,11690,0,11914,0,0,0,11684,15154,0,0,0,0,0,0,0,8954,10347,0,0,0,14806,6322,13736,0,10652,0,14016,23396,0,0,0,409,8157,0,663,0,619,6371,0,0,9092,4999,0,0,8199,8674,10719
"left_E1_TF4",0,0,0,8418,0,0,0,19262,0,0,19232,0,0,0,0,24321,0,27886,0,0,21692,0,0,0,0,0,14374,0,0,0,0,1029,28669,0,26989,18593,0,0,26310,0,0,0,25092,0,0,0,0,0,27152,0,0,0,0,0,0,1303,0,0,0,0,31166,0,0,0,0,1958,1876,37598,0,0,0,0,5198,0,0,0,0,0,0,16737,8231,0,19683,0,0,28746,0,9955,0,0,26851,22774,0,0,38337,0,0,0,27677,0,0,0,0,28765,0,0,0,0,0,21658,0,0,31,0,0,7966,117,0,0,0,8530,1811,0,35155,0,0,0,9832,0,0,0,328,5359,0,0,22868,0,0,0,22470,22200,0,0,0,23322,0,0,0,26177,1902,0,0,216,0,9549,0,0,0,19929,0,0,0,10007,21843,0,0,32631,0,23064,0,0,28527,0,0,0,0,1928,21856,1945,0,1930,38256,0,0,26915,65,0,0,32778,0,0,26568,28676,0,21572,0,0,32209,0,0,28970,0,0,0,16942,11023,0,0,0,613,0,0,1899,0,0,0,34313,0,0,24600,5287,1942,0,27400,0,23607,0,22868,7871,5376,28544,1927,0,18955,0,16713,0,26989,19028,0,62,0,0,0,0,0,0,0,0,0,7980,23477,0,0,0,0,0,31275,28658,0,0,31171,0,0,0,0,0,0,0,0,0,35282,0,8450,0,0,0,32733,0,16944,0,22540,0,0,1929,0,0,0,0,0,21153,22045,0,0,21750,0,0,18964,1907,20350,1924,0,0,0,0,0,26231,31516,0,0,24814,0,19289,0,0,0,32483,0,0,0,0,11409,0,0,0,19239,26333,22214,0,20301,0,0,1631,30211,12656,0,5275,24903,0,19745,0,15384,17228,0,9899,0,21520,0,0,21103,0,0,0,0,0,0,0,23149,0,0,23453,25409,0,0,0,0,0,1938,0,24829,0,0,0,32421,0,27787,10094,0,0,0,0,0,129,22845,0,0,32470,22037,0,0,0,0,0,0,0,0,0,0,23550,0,1958,28282,0,0,0,0,17941,18940,0,20530,0,0,0,18961,19552,0,0,0,0,0,0,0,25034,27056,0,0,0,26215,5239,35332,0,27055,0,25373,26777,0,0,0,416,8490,0,1996,0,1950,23436,0,0,31292,29895,0,0,27779,23245,23135
